question,document_id
Does my Fidelity Bank virtual card have an international usage fee or limit?,88
"Can I use my virtual card issued by Fidelity Bank for transactions outside the US, and how much can I spend?",88
"Fidelity Bank, does the virtual card allow international transactions, and what is the monthly spending cap?",88
Can you explain what a payday loan is offered by Fidelity Bank?,90
What kind of short-term loans does Fidelity Bank provide?,90
I'm interested in understanding payday loans at Fidelity Bank; what do I need to know?,90
What are the eligibility criteria for a payday loan with Fidelity Bank?,90
How does Fidelity Bank define a payday loan?,90
What should I know about Dynamic Currency Conversion when using my card at Fidelity Bank?,89
Can Fidelity Bank explain how Dynamic Currency Conversion works during transactions?,89
How does Fidelity Bank handle Dynamic Currency Conversion for my purchases abroad?,89
I want to understand the fees related to Dynamic Currency Conversion at Fidelity Bank; what should I look out for?,89
What is the markup applied by Fidelity Bank for transactions involving Dynamic Currency Conversion?,89
What is the repayment date for loans at Fidelity Bank?,91
"At Fidelity Bank, when do I need to repay my loan?",91
Can you tell me when my loan is due at Fidelity Bank?,91
"If I take a loan from Fidelity Bank, when is the payment due?",91
"Fidelity Bank customers, when should I expect my loan repayment to be due?",91
Can I pay off my loan early with Fidelity Bank?,92
What are the steps to self-liquidate a loan at Fidelity Bank?,92
I have a loan with Fidelity Bank; can I close it before the term ends?,92
How do I prepay my loan at Fidelity Bank?,92
Is it possible to settle my loan early through Fidelity Bank?,92
What is the process to apply for a loan with Fidelity Bank?,93
Can I get a loan from Fidelity Bank through the mobile app?,93
How can I request a loan using Fidelity Bank's USSD code?,93
"Fidelity Bank, how do I start my loan application?",93
Is there a specific code I need to use to apply for a loan at Fidelity Bank?,93
What is the length of time for a Payday loan at Fidelity Bank?,94
Can you tell me how many days I have to repay my Payday loan with Fidelity Bank?,94
"Fidelity Bank, how long is the duration for your Payday loans?",94
"If I take a Payday loan from Fidelity Bank, when do I need to pay it back?",94
How does Fidelity Bank structure the repayment period for their Payday loans?,94
What fees should I expect when taking out a payday loan from Fidelity Bank?,95
Can you tell me the rates for a payday loan at Fidelity Bank?,95
"Fidelity Bank, how much do you charge for payday loans?",95
Could I find out the upfront fee for a payday loan with Fidelity Bank?,95
"When I consider a payday loan, what are the associated costs at Fidelity Bank?",95
What is the maximum loan amount I can receive from Fidelity Bank's payday loan?,96
Can you tell me how much I’m eligible to borrow with a payday loan at Fidelity Bank?,96
"Fidelity Bank, what’s the cap on the payday loan amount based on my salary?",96
"If I need a payday loan, how much can I get from Fidelity Bank considering my salary?",96
How does Fidelity Bank determine the amount I can obtain with a payday loan?,96
What factors can affect my eligibility for a loan at Fidelity Bank?,97
I'm wondering how Fidelity Bank determines my loan eligibility—what should I know?,97
Could my eligibility for loans at Fidelity Bank be influenced by my account details?,97
What should I be aware of regarding loan qualifications with Fidelity Bank?,97
Can I lose my eligibility for a loan with Fidelity Bank for any specific reasons?,97
What is the timeframe for receiving a loan from Fidelity Bank?,98
Can you tell me how quickly I can expect a loan to be processed at Fidelity Bank?,98
"Once I apply for a loan with Fidelity Bank, how soon will I see the funds in my account?",98
"Fidelity Bank, how long does the loan approval and funding take?",98
"If I get my loan approved through Fidelity Bank, when will the funds be available to me?",98
What is the process for repaying my Payday loan at Fidelity Bank?,100
How should I ensure I repay my Payday loan with Fidelity Bank?,100
"Fidelity Bank, how do I make sure my Payday loan is settled?",100
Can you explain how Fidelity Bank handles Payday loan repayments?,100
I need to know how to repay a Payday loan at Fidelity Bank.,100
Can I apply for a payday loan if my salary account isn't with Fidelity Bank?,99
What are the requirements for a payday loan application with Fidelity Bank?,99
Does Fidelity Bank require that my salary account be with them to get a payday loan?,99
"I want a payday loan from Fidelity Bank, but my salary goes through a different bank. Is that allowed?",99
Will Fidelity Bank accept my payday loan application if I don’t hold a salary account there?,99
How can I access my funds after setting up a new account with Fidelity Bank?,101
"Fidelity Bank, what steps do I need to take to get my money after opening a new account?",101
I just opened a new account at Fidelity Bank. What do I do to receive my funds?,101
What do I need to do to retrieve my funds from Fidelity Bank after opening an account?,101
Can you tell me how to get my funds with a new Fidelity Bank account?,101
What type of loan does Fidelity Bank offer for salary earners?,102
Can you explain what a Digital Personal loan from Fidelity Bank is?,102
I'm a salary earner; does Fidelity Bank have any digital loan options for me?,102
What should I know about Fidelity Bank's Digital Personal loan for employees?,102
How does Fidelity Bank define a Digital Personal loan for eligible salary earners?,102
What is the loan period for the Digital Personal loan at Fidelity Bank?,103
Can you tell me the duration of the Digital Personal loan offered by Fidelity Bank?,103
How long is the tenor for a Digital Personal loan if I apply through Fidelity Bank?,103
"Fidelity Bank, what is the time frame for repayment on a Digital Personal loan?",103
